"Date","ReferenceNo.","Type","Description","Debit","Credit","CheckNumber","Balance"
"11/5/2024","","DEBIT","Withdrawal  @ KAISER PHARM 02971 0 KAISER PHARM 029 SACRAMENTO CA US","-15","","","722.86"
"11/5/2024","","DEBIT","Withdrawal-ACH-A-861479 GEICO (PREM COLL)","-56.55","","","666.31"
"11/5/2024","","DEBIT","Withdrawal-ACH-A-990166 WEBHomeRiver Group (WEB PMTS)","-755","","","-88.69"
"11/5/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","0.57","","-88.12"
"11/5/2024","","DEBIT","Withdrawal COURTESY PAY FEE 20.00","-20","","","-108.12"
"11/5/2024","","CREDIT","A Courtesy Payment was made for the amount of 88.12.","","0","","0.0"
"11/6/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 'STD' 200.00 from share 0","","200","","91.88"
"11/7/2024","","DEBIT","Withdrawal-ACH-A-1064712 WEBSMUD (WEB PAY)","-133.56","","","-41.68"
"11/7/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","158.32"
"11/7/2024","","DEBIT","Withdrawal  @ VENMO* Marc 0 VENMO* Marc Visa Direct NY US","-100","","","58.32"
"11/7/2024","","DEBIT","Withdrawal  @ 2401 BROADWAY 0 SMOG WIZARD SACRAMENTO CA US","-68","","","-9.68"
"11/7/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","190.32"
"11/7/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-63.55","","","126.77"
"11/7/2024","","DEBIT","Withdrawal  @ ATMX031258 2315 J ST CSSI0 EFT Sacramento CA US","-43","","","83.77"
"11/7/2024","","DEBIT","Withdrawal ATM:Fee: ATM FEE DRAFT WITHDRAWAL Trace #196598","-2","","","81.77"
"11/7/2024","","CREDIT","ATM FEE DRAFT WITHDRAWAL Trace #196598 1 @ $2.00","","0","","0.0"
"11/8/2024","","DEBIT","Withdrawal  @ 809 20TH ST 0 BONFARE MARKET # SACRAMENTO CA US","-22.22","","","59.55"
"11/8/2024","","DEBIT","Withdrawal  @ AZUL MEXICAN FOOD & 0 AZUL MEXICAN FOO SACRAMENTO CA US","-24.32","","","35.23"
"11/8/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-6.94","","","28.29"
"11/9/2024","","DEBIT","Withdrawal  @ WWW.THEMID* MIDWAYS 0 WWW.THEMID* MIDW WWW.THEMIDWAYCA US","-49.44","","","-21.15"
"11/9/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","178.85"
"11/9/2024","","CREDIT","Checking Deposit  @ BAGEL ST. CAFE-ANTI 0 BAGEL ST. CAFE-A ANTIOCH CA US","","35.82","","214.67"
"11/9/2024","","DEBIT","Withdrawal  @ BAGEL ST. CAFE-ANTI 0 BAGEL ST. CAFE-A ANTIOCH CA US","-35.82","","","178.85"
"11/10/2024","","DEBIT","Withdrawal  @ SQ *KARMA BREW 0 SQ *KARMA BREW Sacramento CA US","-24.49","","","154.36"
"11/10/2024","","DEBIT","Withdrawal  @ SQ *KARMA BREW 0 SQ *KARMA BREW Sacramento CA US","-12.38","","","141.98"
"11/10/2024","","DEBIT","Withdrawal  @ SQ *KARMA BREW 0 SQ *KARMA BREW Sacramento CA US","-12.38","","","129.6"
"11/10/2024","","DEBIT","Withdrawal  @ TST* B-SIDE 0 TST* B-SIDE SACRAMENTO CA US","-23.67","","","105.93"
"11/10/2024","","DEBIT","Withdrawal  @ LALAL.AI 0 LALAL.AI ZUG CH CH","-10.1","","","95.83"
"11/10/2024","","CREDIT","ISA Single-Currency Fee Assessed = 0.10 on 10.00 - Recurring or Installment payment","","0","","0.0"
"11/10/2024","","DEBIT","Withdrawal  @ 5810 FOLSOM BLVD 0 CORTI BROTHERS SACRAMENTO CA US","-61.96","","","33.87"
"11/10/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","233.87"
"11/10/2024","","DEBIT","Withdrawal  @ AMAZON RETA* N60KQ2 0 AMAZON RETA* N60 WWW.AMAZON.COWA US","-17.38","","","216.49"
"11/11/2024","","DEBIT","Withdrawal  @ AMAZON RETA* LE3RD8 0 AMAZON RETA* LE3 WWW.AMAZON.COWA US","-14.88","","","201.61"
"11/11/2024","","DEBIT","Withdrawal  @ 5810 FOLSOM BLVD 0 CORTI BROTHERS SACRAMENTO CA US","-36.18","","","165.43"
"11/11/2024","","DEBIT","Withdrawal  @ CORTI BROTHERS 0 CORTI BROTHERS SACRAMENTO CA US","-61.5","","","103.93"
"11/12/2024","","DEBIT","Withdrawal  @ BONFARE MARKET #33 0 BONFARE MARKET # SACRAMENTO CA US","-7.47","","","96.46"
"11/12/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 'STD' 475.00 from share 0","","475","","571.46"
"11/12/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-32.51","","","538.95"
"11/13/2024","","DEBIT","Withdrawal  @ FD *CA DMV 501 0 FD *CA DMV 501 SACRAMENTO CA US","-382","","","156.95"
"11/13/2024","","DEBIT","Withdrawal  @ FD *CA DMV 501 *SVC 0 FD *CA DMV 501 * 800-777-0133 CA US","-8.03","","","148.92"
"11/13/2024","","DEBIT","Withdrawal  @ LINDA S TAQUERIA 0 LINDA S TAQUERIA SACRAMENTO CA US","-20.82","","","128.1"
"11/13/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-20.44","","","107.66"
"11/14/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-22.95","","","84.71"
"11/14/2024","","DEBIT","Withdrawal  @ DALEK ONE* SUBSCR 1 0 DALEK ONE* SUBSC DALEKONE.BANDMN US","-7","","","77.71"
"11/15/2024","","DEBIT","Withdrawal  @ 809 20TH ST 0 BONFARE MARKET # SACRAMENTO CA US","-7.71","","","70"
"11/16/2024","","DEBIT","Withdrawal  @ APPLE CASH SENT MON 0 APPLE CASH SENT 1INFINITELOOPCA US","-10","","","60"
"11/16/2024","","DEBIT","Withdrawal  @ CANVA* I04337-41087 0 CANVA* I04337-41 HTTPSCANVA.CODE US","-15.5","","","44.5"
"11/16/2024","","DEBIT","Withdrawal  @ GITHUB INC. 0 GITHUB INC. HTTPSGITHUB.CCA US","-10","","","34.5"
"11/16/2024","","DEBIT","Withdrawal  @ 5810 FOLSOM BLVD 0 CORTI BROTHERS SACRAMENTO CA US","-15.62","","","18.88"
"11/17/2024","","DEBIT","Withdrawal  @ INSHAPE FAMILY FITN 0 INSHAPE FAMILY F SACRAMENTO CA US","-1","","","17.88"
"11/17/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 95.00 from LV 1","","95","","112.88"
"11/17/2024","","DEBIT","Withdrawal  @ VENMO *Eva DiGiorg 0 VENMO *Eva DiGi Visa Direct NY US","-53","","","59.88"
"11/17/2024","","DEBIT","Withdrawal  @ PETCO 1343 0 PETCO 1343 SACRAMENTO CA US","-27.71","","","32.17"
"11/17/2024","","DEBIT","Withdrawal  @ VENMO* Marc 0 VENMO* Marc Visa Direct NY US","-31","","","1.17"
"11/20/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 33.00 from LV 1","","33","","34.17"
"11/20/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 'STD' 3.00 from share 0","","3","","37.17"
"11/20/2024","","DEBIT","Withdrawal  @ VENMO* Marc 0 VENMO* Marc Visa Direct NY US","-37","","","0.17"
"11/20/2024","","CREDIT","Checking Deposit  @ VENMO*DelFava Marc 0 VENMO*DelFava Ma Visa Direct NY US","","23.58","","23.75"
"11/20/2024","","DEBIT","Withdrawal  @ ATMX031258 2315 J ST CSSI0 EFT Sacramento CA US","-23","","","0.75"
"11/20/2024","","DEBIT","Withdrawal ATM:Fee: ATM FEE DRAFT WITHDRAWAL Trace #73745 2.00","-2","","","-1.25"
"11/20/2024","","CREDIT","ATM FEE DRAFT WITHDRAWAL Trace #73745 1 @ $2.00","","0","","0.0"
"11/22/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 'STD' 200.00 from share 0","","200","","198.75"
"11/22/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-5.43","","","193.32"
"11/22/2024","","DEBIT","Withdrawal  @ VENMO *Eva DiGiorg 0 VENMO *Eva DiGi Visa Direct NY US","-20","","","173.32"
"11/22/2024","","DEBIT","Withdrawal  @ 3539 BRADSHAW ROAD 0 FALAFEL CORNER SACRAMENTO CA US","-15.44","","","157.88"
"11/22/2024","","DEBIT","Withdrawal  @ SPLICE.COM* SPLICE 0 SPLICE.COM* SPLI SPLICE.COM NY US","-9.99","","","147.89"
"11/22/2024","","DEBIT","Withdrawal  @ Wikimedia 0 Wikimedia San FranciscoCA US","-3.1","","","144.79"
"11/22/2024","","DEBIT","Withdrawal  @ SQ *PACHAMAMA COFFE 0 SQ *PACHAMAMA CO Sacramento CA US","-5.12","","","139.67"
"11/22/2024","","DEBIT","Withdrawal  @ ATMRT64592 900 MARIN ST CSSI0 PAI ISO SAN FRANCISCOCA US","-43.5","","","96.17"
"11/23/2024","","DEBIT","Withdrawal  @ NETFLIX.COM 0 NETFLIX.COM LOS GATOS CA US","-15.49","","","80.68"
"11/23/2024","","DEBIT","Withdrawal  @ 5810 FOLSOM BLVD 0 CORTI BROTHERS SACRAMENTO CA US","-147.47","","","-66.79"
"11/23/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","133.21"
"11/23/2024","","DEBIT","Withdrawal  @ 5810 FOLSOM BLVD 0 CORTI BROTHERS SACRAMENTO CA US","-31.74","","","101.47"
"11/23/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-20.04","","","81.43"
"11/23/2024","","DEBIT","Withdrawal  @ Spotify USA 0 Spotify USA 877-7781161 NY US","-11.99","","","69.44"
"11/23/2024","","DEBIT","Withdrawal  @ STARBUCKS STORE 056 0 STARBUCKS STORE VACAVILLE CA US","-8.15","","","61.29"
"11/23/2024","","DEBIT","Withdrawal  @ VENMO* Marc 0 VENMO* Marc Visa Direct NY US","-12.27","","","49.02"
"11/23/2024","","DEBIT","Withdrawal ATM:Fee: ATM FEE DRAFT WITHDRAWAL Trace #7839","-2","","","47.02"
"11/23/2024","","CREDIT","ATM FEE DRAFT WITHDRAWAL Trace #7839 1 @ $2.00","","0","","0.0"
"11/23/2024","","DEBIT","Withdrawal  @ ATMX031258 2315 J ST CSSI0 EFT Sacramento CA US","-63","","","-15.98"
"11/23/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","184.02"
"11/24/2024","","DEBIT","Withdrawal  @ PADDLE.NET* KAIBER 0 PADDLE.NET* KAIB PADDLE.COM NY US","-15","","","169.02"
"11/24/2024","","DEBIT","Withdrawal  @ 5810 FOLSOM BLVD 0 CORTI BROTHERS SACRAMENTO CA US","-42.63","","","126.39"
"11/24/2024","","DEBIT","Withdrawal  @ PETCO 1343 0 PETCO 1343 SACRAMENTO CA US","-39.11","","","87.28"
"11/24/2024","","DEBIT","Withdrawal ATM:Fee: ATM FEE DRAFT WITHDRAWAL Trace #101973","-2","","","85.28"
"11/24/2024","","CREDIT","ATM FEE DRAFT WITHDRAWAL Trace #101973 1 @ $2.00","","0","","0.0"
"11/24/2024","","DEBIT","Withdrawal  @ FLOWCHART FUN PRO 0 FLOWCHART FUN PR FLOWCHART.FUNNC US","-3","","","82.28"
"11/25/2024","","DEBIT","Withdrawal  @ CREPEVILLE MIDTOWN 0 CREPEVILLE MIDTO SACRAMENTO CA US","-31.24","","","51.04"
"11/25/2024","","DEBIT","Withdrawal  @ CITYOFSAC IPS PKGME 0 CITYOFSAC IPS PK SACRAMENTO CA US","-2","","","49.04"
"11/25/2024","","DEBIT","Withdrawal  @ N STREET CAFE 0 N STREET CAFE SACRAMENTO CA US","-14.98","","","34.06"
"11/26/2024","","DEBIT","Withdrawal  @ AMAZON MKTPL*P27BX7 0 AMAZON MKTPL*P27 Amzn.com/billWA US","-21.94","","","12.12"
"11/26/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","212.12"
"11/26/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-55.65","","","156.47"
"11/26/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-5.86","","","150.61"
"11/26/2024","","DEBIT","Withdrawal  @ SHANGHAI GARDEN OF 0 SHANGHAI GARDEN SACRAMENTO CA US","-40.41","","","110.2"
"11/27/2024","","DEBIT","Withdrawal  @ APPLE.COM/BILL 0 APPLE.COM/BILL 866-712-7753 CA US","-13.99","","","96.21"
"11/27/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","192.92","","289.13"
"11/27/2024","","DEBIT","Withdrawal  @ GOOGLE *CLOUD 9PwCx 0 GOOGLE *CLOUD 9P g.co/HelpPay#CA US","-100","","","189.13"
"11/28/2024","","DEBIT","Withdrawal  @ SHELL SERVICE STATI 0 SHELL SERVICE ST SACRAMENTO CA US","-40.48","","","148.65"
"11/29/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-43.59","","","105.06"
"11/29/2024","","DEBIT","Withdrawal  @ ATMX031258 2315 J ST CSSI0 EFT Sacramento CA US","-43","","","62.06"
"11/29/2024","","DEBIT","Withdrawal ATM:Fee: ATM FEE DRAFT WITHDRAWAL Trace #48027","-2","","","60.06"
"11/29/2024","","CREDIT","ATM FEE DRAFT WITHDRAWAL Trace #48027 1 @ $2.00","","0","","0.0"
"11/29/2024","","DEBIT","Withdrawal  @ VOCLR.IT 0 VOCLR.IT SALISBURY GB GB","-10.09","","","49.97"
"11/29/2024","","CREDIT","ISA Single-Currency Fee Assessed = 0.10 on 9.99 - Recurring or Installment payment","","0","","0.0"
"11/30/2024","","CREDIT","Checking Deposit  @ GOOGLE *CLOUD 9PwCx 0 GOOGLE *CLOUD 9P g.co/HelpPay#CA US","","100","","149.97"
"11/30/2024","","DEBIT","Withdrawal  @ AMAZON MKTPL*Z35Y17 0 AMAZON MKTPL*Z35 Amzn.com/billWA US","-7.93","","","142.04"
"11/30/2024","","DEBIT","Withdrawal  @ AZUL MEXICAN FOOD & 0 AZUL MEXICAN FOO SACRAMENTO CA US","-28.85","","","113.19"
"11/30/2024","","DEBIT","Withdrawal  @ OPENAI *CHATGPT SUB 0 OPENAI *CHATGPT HTTPSOPENAI.CCA US","-20","","","93.19"
"11/30/2024","","DEBIT","Withdrawal  @ APPLE.COM/BILL 0 APPLE.COM/BILL 866-712-7753 CA US","-12.99","","","80.2"
"11/30/2024","","DEBIT","Withdrawal  @ OPENAI 0 OPENAI HTTPSOPENAI.CCA US","-10","","","70.2"
"11/30/2024","","DEBIT","Withdrawal  @ 5810 FOLSOM BLVD 0 CORTI BROTHERS SACRAMENTO CA US","-33.22","","","36.98"
"12/1/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 90.00 from LV 1","","90","","126.98"
"12/1/2024","","DEBIT","Withdrawal  @ SAFEWAY #2242 0 SAFEWAY #2242 SACRAMENTO CA US","-20.57","","","106.41"
"12/1/2024","","DEBIT","Withdrawal  @ EMBRACE PET INSURAN 0 EMBRACE PET INSU HELLO@EMBRACEOH US","-23.35","","","83.06"
"12/1/2024","","DEBIT","Withdrawal  @ SOUNDCLOUD INC 0 SOUNDCLOUD INC 176-3257837 NY US","-16","","","67.06"
"12/1/2024","","DEBIT","Withdrawal  @ 2505 Riverside Blvd 0 TARGET T-0310 Sacramento CA US","-35","","","32.06"
"12/1/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-13.1","","","18.96"
"12/2/2024","","DEBIT","Withdrawal  @ OPENAI 0 OPENAI HTTPSOPENAI.CCA US","-6","","","12.96"
"12/2/2024","","DEBIT","Withdrawal-ACH-A-1096016 ATT (Payment)","-84.99","","","-72.03"
"12/2/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","0.01","","-72.02"
"12/2/2024","","DEBIT","Withdrawal COURTESY PAY FEE 20.00","-20","","","-92.02"
"12/2/2024","","CREDIT","A Courtesy Payment was made for the amount of 75.01.","","0","","0.0"
"12/3/2024","","DEBIT","Withdrawal  @ APPLE.COM/BILL 0 APPLE.COM/BILL 866-712-7753 CA US","-2.99","","","-95.01"
"12/3/2024","","CREDIT","A Courtesy Payment was made for the amount of 2.99.","","0","","0.0"
"12/5/2024","","DEBIT","Withdrawal-ACH-A-861479 GEICO (PREM COLL)","-56.55","","","-151.56"
"12/5/2024","","DEBIT","Withdrawal COURTESY PAY FEE 20.00","-20","","","-171.56"
"12/5/2024","","CREDIT","A Courtesy Payment was made for the amount of 56.55.","","0","","0.0"
"12/6/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 'STD' 200.00 from share 0","","200","","28.44"
"12/6/2024","","DEBIT","Withdrawal  @ VENMO *None 0 VENMO *None Visa Direct NY US","-20","","","8.44"
"12/6/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","208.44"
"12/6/2024","","DEBIT","Withdrawal  @ N STREET CAFE 0 N STREET CAFE SACRAMENTO CA US","-16.16","","","192.28"
"12/6/2024","","DEBIT","Withdrawal  @ Amazon web services 0 Amazon web servi aws.amazon.coWA US","-3.6","","","188.68"
"12/6/2024","","DEBIT","Withdrawal  @ AMAZON RETA* ZL5YB2 0 AMAZON RETA* ZL5 WWW.AMAZON.COWA US","-44.38","","","144.3"
"12/6/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-100.93","","","43.37"
"12/6/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","243.37"
"12/6/2024","","DEBIT","Withdrawal  @ ATMX031258 2315 J ST CSSI0 EFT Sacramento CA US","-43","","","200.37"
"12/6/2024","","DEBIT","Withdrawal ATM:Fee: ATM FEE DRAFT WITHDRAWAL Trace #102062","-2","","","198.37"
"12/6/2024","","CREDIT","ATM FEE DRAFT WITHDRAWAL Trace #102062 1 @ $2.00","","0","","0.0"
"12/7/2024","","DEBIT","Withdrawal  @ LALAL.AI 0 LALAL.AI ZUG CH CH","-10.1","","","188.27"
"12/7/2024","","CREDIT","ISA Single-Currency Fee Assessed = 0.10 on 10.00 - Recurring or Installment payment","","0","","0.0"
"12/7/2024","","DEBIT","Withdrawal  @ AFFIRM.COM PAYMENTS 0 AFFIRM.COM PAYME AFFIRM.COM CA US","-46.22","","","142.05"
"12/7/2024","","DEBIT","Withdrawal  @ 5810 FOLSOM BLVD 0 CORTI BROTHERS SACRAMENTO CA US","-123.45","","","18.6"
"12/7/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","218.6"
"12/7/2024","","DEBIT","Withdrawal  @ INSHAPE FAMILY FITN 0 INSHAPE FAMILY F 916-987-2030 CA US","-91.99","","","126.61"
"12/7/2024","","DEBIT","Withdrawal  @ AMAZON RETA* ZR2V34 0 AMAZON RETA* ZR2 WWW.AMAZON.COWA US","-67.87","","","58.74"
"12/8/2024","","DEBIT","Withdrawal  @ AMAZON MKTPL*ZR60M0 0 AMAZON MKTPL*ZR6 Amzn.com/billWA US","-5.97","","","52.77"
"12/8/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-52.3","","","0.47"
"12/8/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","200","","200.47"
"12/9/2024","","CREDIT","Checking Deposit  @ VENMO *None 0 VENMO *None New York CityNY US","","20","","220.47"
"12/9/2024","","DEBIT","Withdrawal-ACH-A-1064712 WEBSMUD (WEB PAY)","-75.68","","","144.79"
"12/9/2024","","DEBIT","Withdrawal-ACH-A-983291 WEBADVS ED SERV WEB (STUDNTLOAN)","-151.08","","","-6.29"
"12/9/2024","","CREDIT","Checking Deposit Overdraft transfer from ****190-S0","","177.91","","171.62"
"12/9/2024","","DEBIT","Withdrawal  @ AZUL MEXICAN FOOD & 0 AZUL MEXICAN FOO SACRAMENTO CA US","-6.52","","","165.1"
"12/9/2024","","DEBIT","Withdrawal  @ CHITAS TAQUERIA (Q 0 CHITAS TAQUERIA 165-06819470 CA US","-10.38","","","154.72"
"12/9/2024","","DEBIT","Withdrawal  @ SACRAMENTO NATURAL 0 SACRAMENTO NATUR SACRAMENTO CA US","-8.08","","","146.64"
"12/9/2024","","DEBIT","Withdrawal  @ ATMX031258 2315 J ST CSSI0 EFT Sacramento CA US","-23","","","123.64"
"12/10/2024","","DEBIT","Withdrawal  @ INSHAPE FAMILY FITN 0 INSHAPE FAMILY F SACRAMENTO CA US","-9.99","","","113.65"
"12/10/2024","","DEBIT","Withdrawal  @ VENMO* Marc 0 VENMO* Marc Visa Direct NY US","-112","","","1.65"
"12/10/2024","","DEBIT","Withdrawal ATM:Fee: ATM FEE DRAFT WITHDRAWAL Trace #69572 2.00","-2","","","-0.35"
"12/10/2024","","CREDIT","ATM FEE DRAFT WITHDRAWAL Trace #69572 1 @ $2.00","","0","","0.0"
"12/12/2024","","CREDIT","Checking Deposit  @ G1 Online Transfer 'STD' 150.00 from share 0","","150","","149.65"
"12/12/2024","","DEBIT","Withdrawal  @ VENMO* Marc 0 VENMO* Marc Visa Direct NY US","-149","","","0.65"
